"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"JOR",36.25572957214529,0.39192569674476946,66.46883754893304,2007
"JPN",8143430.405263754,45585.778159296,14929622.409650214,2007
"KAZ",526984.6127003408,4605.437639402694,966138.4566172911,2007
"KEN",4998680.254546152,26102.96008148221,9164247.133334614,2007
"KGZ",11808.597337230412,107.42933346305921,21649.095118255755,2007
"KHM",16926476.043757677,77676.0556345598,31031872.746889077,2007
"KNA",2361.5052373688864,12.286894849103307,4329.4262685096255,2007
"KOR",1000646.9190265493,8096.166334529271,1834519.3515486731,2007
"LAO",29370605.287979864,132995.12583232744,53846109.69462976,2007
"LBN",27935.21060267419,273.03032151792866,51214.552771569346,2007
"LBR",7965804.149133891,44282.08227645055,14603974.27341213,2007
"LBY",367.1829619744019,4.2909152981513525,673.1687636197368,2007
"LCA",10300.094394528776,48.57569600168511,18883.50638996942,2007
"LIE",1954.4229638980435,8.433932016611724,3583.1087671464134,2007
"LKA",1432152.6540461057,10241.819958951226,2625613.199084527,2007
"LSO",337.2321727390284,3.018690576753567,618.2589833548853,2007
"LTU",1932075.2944014769,16036.749411474659,3542138.039736041,2007
"LUX",109612.47929460701,502.2325746558153,200956.21204011285,2007
"LVA",4109858.8382892027,36128.753704250375,7534741.2035302045,2007
"MAC",,4.42678233976012,,2007
"MAR",278682.66176624154,2513.070495378277,510918.2132381094,2007
"MDA",26155.07333644967,236.26282216589541,47950.96778349106,2007
"MDG",35107546.861639336,188580.08889703554,64363835.91300544,2007
"MEX",29169202.403579887,218600.75424724663,53476871.07322978,2007
"MKD",551493.2947837671,3862.343733109413,1011071.0404369066,2007
"MLI",15149.747658793895,125.08522385792438,27774.53737445547,2007
"MLT",90.21093032453145,0.8138376445312927,165.38670559497433,2007
"MMR",31384978.403977923,146598.31829907343,57539127.07395953,2007
"MNE",167984.00017525555,1051.4243889884583,307970.6669879685,2007
"MNG",5558323.664728777,48081.704574620344,10190260.052002754,2007
"MOZ",18247254.767680638,138492.6065650614,33453300.407414503,2007
"MSR",2143.169166693297,10.473866028638799,3929.143472271044,2007
"MTQ",31980.558778930954,155.67514304329575,58631.02442804008,2007
"MUS",26009.576581126326,131.71048106386385,47684.22373206492,2007
"MWI",1170894.1883638254,7494.461041830402,2146639.3453336796,2007
"MYS",97063130.7485981,405158.5125241258,177949073.03909653,2007
"MYT",4540.591151945749,20.044836022592914,8324.417111900539,2007
"NAM",4979.318814136481,80.0748958156486,9128.751159250214,2007
"NCL",154995.0543591668,975.113473306677,284157.5996584725,2007
"NER",5.562649234402895,0.07517093560003912,10.198190263071973,2007
"NGA",3333413.8199523585,24572.530184125568,6111258.669912658,2007
"NIC",19320019.24437574,88499.9115033008,35420035.28135552,2007
"NLD",271650.8675367006,1646.094034667336,498026.5904839511,2007
"NOR",2876956.5082382946,31841.161950339505,5274420.26510354,2007
"NPL",897984.5631892637,3465.5022691380946,1646305.0325136501,2007
"NZL",11285732.846350156,62642.62340537096,20690510.21830862,2007
"PAK",171335.40263533077,1123.4631042104643,314114.9048314396,2007
"PAN",4257714.196477873,20644.52749151635,7805809.360209433,2007
"PER",30469696.574141745,115742.77874036558,55861110.38592653,2007
"PHL",15283870.877644245,66498.02542142752,28020429.94234778,2007
"PLW",28024.387460801387,90.63736881964817,51378.043678135866,2007
"PNG",14779917.981899302,49173.003459221865,27096516.300148718,2007
"POL",7835942.116742242,57310.99658261948,14365893.880694112,2007
"PRI",187928.14250699314,1037.4510563821048,344534.9279294874,2007
"PRK",1483684.7422952016,13289.301162021631,2720088.6942078695,2007
"PRT",4700863.772253225,36321.93874819722,8618250.249130914,2007
"PRY",35027992.52616963,426216.1302215819,64217986.29797767,2007
"PSE",103.26425158704863,1.179882171386875,189.3177945762558,2007
"ROU",6654892.378985053,38081.92609849051,12200636.028139258,2007
"RUS",243525737.85679272,2338922.5936676906,446463852.73745316,2007
"RWA",203310.55248408904,1429.976724684854,372736.0128874966,2007
"SDN",19918.018417339026,184.9207849258857,36516.36709845488,2007
"SEN",20021.891599993065,172.32132610700342,36706.80126665396,2007
"SGP",10116.926340972423,74.44906843085471,18547.69829178278,2007
"SLB",1641681.323990609,5665.313380356843,3009749.0939827827,2007
"SLE",3542204.4089950635,21878.477527943553,6494041.41649095,2007
"SLV",480333.37071003637,2984.1589480328967,880611.1796350668,2007
"SMR",77.07783956400091,0.9479525586958192,141.30937253400165,2007
"SOM",19968.34627203118,270.58776249334414,36608.634832057156,2007
"SPM",,0.10590869027778681,,2007
"SRB",398602.7261755413,2254.0564650108113,730771.6646551589,2007
"SSD",958354.6047017338,9523.60993101597,1756983.441953179,2007
"SUR",1078657.9555517393,3625.827877904558,1977539.5851781885,2007
"SVK",1816989.2276202303,9485.82304525844,3331146.917303756,2007
"SVN",399487.16345911846,2106.6584842578777,732393.1330083837,2007
"SWE",15794725.61571318,182858.03675589932,28956996.962140825,2007
"SWZ",1703798.971772893,6469.371087471753,3123631.448250306,2007
"SYR",198534.77552076385,1577.2368823085121,363980.42178806657,2007
"TCA",4418.532124344795,73.54047559600205,8100.642227965456,2007
"TCD",111936.21347237399,1001.0773712077685,205216.39136601897,2007
"TGO",407005.66637486976,3187.3935679862725,746177.0550205944,2007
"THA",19614237.158478167,92628.55864115476,35959434.7905433,2007
"TJK",1451.1446625422068,14.039993399713556,2660.431881327379,2007
"TKM",3734.258670638571,37.807688050478035,6846.140896170714,2007
"TLS",353874.637870332,1555.9017806627696,648770.1694289419,2007
"TTO",223656.00650330517,1108.5866123166218,410036.01192272606,2007
"TUN",104945.03507791756,878.4803311863782,192399.23097618218,2007
"TUR",2795622.4540846525,25344.14620437568,5125307.832488529,2007
"TWN",377131.04460950743,1729.6701436782155,691406.9151174304,2007
"TZA",16250074.59403768,121685.2129391561,29791803.422402415,2007
"UGA",6813406.1380688045,36627.18579275769,12491244.586459473,2007
"UKR",9712465.789515203,64266.43965348588,17806187.28077787,2007
"URY",2172180.215213525,21529.699417561536,3982330.39455813,2007
"USA",381046293.63121504,2435127.9796808213,698584871.6572275,2007
"UZB",4573.861931691786,43.113891294196875,8385.41354143494,2007
"VCT",5180.288202675147,23.156943663386294,9497.195038237767,2007
"VEN",19030892.005396795,114346.97972348824,34889968.67656079,2007
"VGB",970.0012202660807,6.138666342022241,1778.3355704878147,2007
"VIR",4063.1852130609773,25.063517927842238,7449.17289061179,2007
"VNM",16497299.78141439,80225.30123362975,30245049.59925971,2007
"VUT",24525.432297062995,111.89819487171255,44963.2925446155,2007
"XAD",329.7014960541566,3.367707529288002,604.4527427659538,2007
"XKO",146547.32112657555,811.0238212452111,268670.0887320552,2007
"XNC",1291.1578416251373,12.677765846473577,2367.1227096460852,2007
"ZAF",9155815.673605906,47105.1570360769,16785662.068277493,2007
"ZMB",7534247.349581925,53654.07997100309,13812786.80756686,2007
"ZWE",1315853.1795477425,9299.78555742224,2412397.4958375287,2007
"AFG",13658.594085358613,107.40624824205052,25040.75582315746,2008
"AGO",12362341.32081161,103582.03635346258,22664292.421487954,2008
"ALA",115185.61697925055,1291.9479553345695,211173.6311286261,2008
"ALB",961106.6302765204,5471.318403878178,1762028.8221736222,2008
"AND",1080.1019046596416,5.247863487197,1980.186825209343,2008
"ARG",44989679.11863345,592753.2271983777,82481078.38416132,2008
"ARM",13591.65336682076,113.03153313921727,24918.03117250472,2008
"ATG",5731.258259652113,45.69564378293921,10507.306809362206,2008
"AUS",20070470.716081023,205726.85571364328,36795862.97948188,2008
"AUT",5549739.109421376,26895.74319015951,10174521.700605853,2008
"AZE",51251.73057306669,472.31692414898146,93961.50605062224,2008
"BDI",249821.68644776134,1999.4453327100887,458006.42515422916,2008
"BEL",1518857.5607223087,7213.544885716303,2784572.194657566,2008
"BEN",51452.41596305577,481.5517398633241,94329.42926560224,2008
"BES",98.20401321878985,0.5909215571115956,180.04069090111474,2008
"BFA",497.25234386659764,4.757499021891022,911.6292970887622,2008
"BGD",926148.8125002412,4480.089872620346,1697939.4895837754,2008
"BGR",907728.6888243324,6448.134766978334,1664169.2628446096,2008
"BHS",179599.12505483726,1949.2357614728064,329265.06260053476,2008
"BIH",252507.4414355083,1551.7883182144155,462930.30929843197,2008
"BLR",4512890.544314969,35896.481903189546,8273632.664577443,2008
"BLZ",1436664.9815456623,8216.094729873794,2633885.7995003816,2008
"BMU",28.86201283287488,0.19589676768119546,52.91369019360394,2008
"BOL",60841567.613157876,369850.56059081975,111542873.9574561,2008
"BRA",459421364.2915154,2444308.0383169157,842272501.2011116,2008
"BRB",2038.0172194296333,13.71672659022984,3736.364902287661,2008
"BRN",396142.5843919542,1299.9505503719472,726261.4047185822,2008
"BTN",203467.03368502768,775.3336951217174,373022.8950892174,2008
"BWA",1741.1453686804932,26.063255855741744,3192.099842580904,2008
"CAF",5519483.252585409,31859.752340707742,10119052.629739918,2008
"CAN",153901185.54146293,1949007.7574981735,282152173.4926819,2008
"CHE",498076.445316899,2419.2686401743917,913140.149747648,2008
"CHL",16044087.501282256,123068.31339763828,29414160.419017456,2008
"CHN",139462342.86343494,738031.2918890547,255680961.91629738,2008
"CIV",19211037.252608538,127554.83313428675,35220234.96311566,2008
"CMR",7631461.558238779,35141.59927780958,13991012.856771093,2008
"COD",89843687.35658474,404830.7293506208,164713426.82040536,2008
"COG",3398858.043623901,17374.335808033265,6231239.746643817,2008
"COL",50750144.87319482,231849.49965961894,93041932.26752385,2008
"COM",7478.227107406031,34.9535987759822,13710.083030244388,2008
"CPV",,0.148145368279614,,2008
"CRI",4085939.80573099,21875.040798153652,7490889.643840148,2008
"CUB",2307536.94714116,17083.735766594968,4230484.403092125,2008
"CYM",2921.2385007636813,32.34618677934979,5355.6039180667485,2008
"CYP",9262.397605801329,94.7967043798501,16981.062277302437,2008
"CZE",3201118.338803693,16872.510010702656,5868716.954473438,2008
"DEU",12506213.506235927,61696.1710857704,22928058.094765864,2008
"DMA",21612.857519557358,93.37368369676027,39623.572119188495,2008
"DNK",679601.1563629071,6060.808106281759,1245935.4533319965,2008
"DOM",3432137.1293698475,21612.20822484924,6292251.403844719,2008
"DZA",890249.7946469997,7972.336959548997,1632124.6235194993,2008
"ECU",12726047.563785717,51880.99722728018,23331087.20027381,2008
"EGY",7571.103766650289,81.46682983902191,13880.356905525528,2008
"ESP",6553715.94687155,44287.97422399814,12015145.90259784,2008
"EST",1857263.5389345011,18296.511605811564,3404983.1547132516,2008
"ETH",4054392.812747505,24008.628005870367,7433053.490037093,2008
"FIN",16299387.757764582,200192.1070480179,29882210.889235064,2008
"FJI",518777.3013857364,2387.257110599895,951091.7192071835,2008
"FRA",16346102.595019303,86955.39992540002,29967854.757535387,2008
"GAB",3985811.9415852437,17367.165987263874,7307321.89290628,2008
"GBR",2086275.404411307,12505.129785906156,3824838.24142073,2008
"GEO",132224.43605962634,745.6179695139119,242411.46610931447,2008
"GGY",38.6149835514301,0.25204467519529816,70.79413651095517,2008
"GHA",5781358.122051063,37848.6647131925,10599156.557093618,2008
"GIN",3102415.8417433063,21481.36187448603,5687762.376529394,2008
"GLP",22286.01745039776,134.85936135624326,40857.69865906257,2008
"GMB",27158.54627273009,297.21283617796945,49790.66816667186,2008
"GNB",419701.51096626004,3248.3617539586003,769452.77010481,2008
"GNQ",1177272.7238265416,4821.675873773679,2158333.3270153264,2008
"GRC",2457114.171949896,21197.20768126063,4504709.315241478,2008
"GRD",14570.99376415499,64.18114656383031,26713.48856761748,2008
"GTM",13733930.329195615,77172.95991448383,25178872.270191956,2008
"GUF",1650838.4210947934,5223.395382079145,3026537.1053404543,2008
"GUY",2631766.007624121,9460.220061471979,4824904.347310888,2008
"HKG",4733.501438899547,26.51698051942716,8678.085971315835,2008
"HND",7678320.110007609,43299.049545305475,14076920.20168062,2008
"HRV",635512.4050658932,3890.747254563089,1165106.0759541374,2008
"HTI",303188.0729213937,2191.5489272129794,555844.8003558883,2008
"HUN",1339136.8030691012,8911.60298531732,2455084.138960019,2008
"IDN",314230766.1767576,1396251.2897924038,576089737.9907222,2008
"IND",17950535.074581344,85952.75573004277,32909314.303399127,2008
"IRL",1291776.925613684,6923.786207439505,2368257.696958421,2008
"IRN",38576.938765856394,374.201338121674,70724.38773740339,2008
"IRQ",1861.2912537515622,17.802913353759966,3412.367298544531,2008
"ISR",6193.35102668199,65.05592308378462,11354.476882250314,2008
"ITA",1901459.4824118146,15153.615128632717,3486009.0510883266,2008
"JAM",415837.73446389614,2026.9209482463139,762369.1798504763,2008
"JEY",269.7431822659091,2.0760335214777466,494.5291674875001,2008
"JPN",7235666.27727311,40839.315101169545,13265388.175000701,2008
"KAZ",529897.4439265096,4548.577746347759,971478.6471986026,2008
"KEN",3290793.9036495825,19224.208692531138,6033122.1566909,2008
"KGZ",11916.77336356634,106.68695432014235,21847.417833204956,2008
"KHM",19464685.981670972,83499.46632320569,35685257.63306344,2008
"KNA",4349.6425906656,22.808165806652585,7974.3447495536,2008
"KOR",1653544.0283894772,14022.031905620513,3031497.3853807077,2008
"LAO",17582905.838715326,80591.86619556838,32235327.370978095,2008
"LBN",42671.12587561227,393.79677018279995,78230.3974386225,2008
"LBR",6471938.165195282,36172.38478847468,11865219.969524682,2008
"LBY",482.1342998142753,5.719577115053287,883.9128829928381,2008
"LCA",11927.72172040976,56.11256767195758,21867.48982075122,2008
"LIE",2097.5310295612553,8.85167378473266,3845.4735541956343,2008
"LKA",1057510.817796709,6499.718686465449,1938769.8326273002,2008
"LSO",638.0578784089496,5.786412847603058,1169.772777083074,2008
"LTU",1824923.0411678846,15203.365864173365,3345692.2421411215,2008
"LUX",212489.34720009903,983.5287602804455,389563.80320018146,2008
"LVA",3313669.5264080586,29308.31170330564,6075060.798414773,2008
"MAC",,3.6411857619376744,,2008
"MAR",394263.7755944585,3409.465997360045,722816.9219231738,2008
"MDA",15653.55609864444,135.10531073272534,28698.18618084814,2008
"MDG",21921198.420726262,123502.2673184216,40188863.77133148,2008
"MEX",24269448.827380784,184377.24756430154,44493989.51686476,2008
"MKD",614981.6489157081,3960.287252619868,1127466.356345465,2008
"MLI",13243.215591582697,105.64487599686291,24279.228584568278,2008
"MLT",93.92788129162444,0.9392073522677418,172.20111570131147,2008
"MMR",25217388.024253935,119216.27818790424,46231878.04446554,2008
"MNE",271857.204909464,1429.190371315215,498404.8756673507,2008
"MNG",4841604.638147524,56001.4585836243,8876275.169937124,2008
"MOZ",27322661.424587104,204759.70379035076,50091545.94507635,2008
"MSR",1435.31650976218,6.563911049597307,2631.4136012306635,2008
"MTQ",54998.343327434726,278.12291535145977,100830.29610029701,2008
"MUS",38399.874708352654,188.63573474132124,70399.77029864653,2008
"MWI",1486827.5270522104,9724.433224427105,2725850.4662623857,2008
"MYS",90853689.32279108,367972.32685243175,166565097.0917837,2008
"MYT",9510.336764674537,42.79123389550195,17435.61740190332,2008
"NAM",2352.443467275072,33.50885191075482,4312.813023337633,2008
"NCL",88333.78884660824,521.7802026403624,161945.2795521151,2008
"NGA",3763705.061770941,27470.658736120662,6900125.946580058,2008
"NIC",10970402.714023033,53814.3458821267,20112404.975708887,2008
"NLD",188394.54618151535,1150.7522817345698,345390.00133277813,2008
"NOR",3094805.9472418306,33815.40052067556,5673810.903276689,2008
"NPL",760556.3462140528,2991.8129733104483,1394353.30139243,2008
"NZL",11217252.990687674,61372.244041579586,20564963.816260733,2008
"OMN",6.0928962143572925,0.06923745698133286,11.170309726321703,2008
"PAK",178593.73910684994,1054.1725226218682,327421.8550292249,2008
"PAN",8438952.7843169,39945.21457636346,15471413.437914314,2008
"PER",34754078.98717667,126614.39186230587,63715811.47649054,2008
"PHL",8975951.087605001,38702.704551706476,16455910.327275835,2008
"PLW",21206.027871201528,64.54485364532431,38877.71776386946,2008
"PNG",21003791.10296884,71045.21116784078,38506950.35544287,2008
"POL",6585375.517346676,47941.060218340346,12073188.448468909,2008
"PRI",232298.3181798117,1215.5051619102078,425880.24999632145,2008
"PRK",2095720.4020611034,18782.937884823175,3842154.0704453555,2008
"PRT",4419579.228154099,33614.956623463164,8102561.918282514,2008
"PRY",27362394.81829559,376342.829508156,50164390.50020858,2008
"PSE",238.54352438997444,2.5462645572715545,437.3297947149531,2008
"REU",2886.527402463904,15.100356275447355,5291.966904517158,2008
"ROU",3121600.712061769,17535.364043661513,5722934.638779909,2008
